Producto,Cantidad,Marca,Tamaño,Categoría,Precio,Imagen
Maizena la original 90 g,2,Maizena,90 g,Fecula,3800,https://exitocol.vtexassets.com/arquivos/ids/26678326/Fecula-de-Maiz-MAIZENA-720-gr-3341982_a.jpg
Frutos Durazno 260 g,6,Sin marca,260 g,Frutas procesadas,10000,https://exitocol.vtexassets.com/arquivos/ids/26679590/Duraznos-Con-Pepa-En-Almibar-Bombilla-ALFA-250-gr-3420440_a.jpg
Don próspero pasta de ajo 100 g,9,Don Próspero,100 g,Condimentos,4000,https://images.rappi.com/products/7a540bc4-995b-4b54-90f8-ca0f044b8579.png
Haz de oros harina de trigo 500 g,5,Haz de Oros,500 g,Harinas,3500,https://www.hv.com.co/wp-content/uploads/2018/03/1167_HARINA-HDO-CONGELADOS-x-50KG_60x96_V3-copia.png
"De la abuela gelatina sabor a cereza, frambuesa y fresa 48g",2,De la abuela,48g,Gelatinas,3000,https://olimpica.vtexassets.com/arquivos/ids/1162844/7707287464169.jpg
Gelatina frutiño sabor a limón 14g,6,Frutiño,14g,Gelatinas,1500,https://mercaldas.vtexassets.com/arquivos/ids/1326580/Gelatina-FRUTINO-limon-x14-g_121155.jpg
Gelatina frutiño sabor a frambuesa 14g,6,Frutiño,14g,Gelatinas,1500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702354955298.jpg
Gelatina frutiño sabor a cereza 14g,3,Frutiño,14g,Gelatinas,1500,https://eurosuper.vtexassets.com/arquivos/ids/185426/7702354955236.jpg
Gelatina frutiño sin sabor 15g,8,Frutiño,15g,Gelatinas,1500,https://olimpica.vtexassets.com/arquivos/ids/626888/7702354009397.jpg
Haz de oros polvo para hornear con leudante 500g,5,Haz de oros,500g,Hornear,5000,https://olimpica.vtexassets.com/arquivos/ids/991236/7702020011327.jpg
Diana maiz 500 gr,6,Diana,500 gr,Maiz,5500,https://megatiendas.vtexassets.com/arquivos/ids/171974/7702206036007.jpg
Maiz midia 460 gr,2,Midia,460 gr,Maiz,5000,https://www.midia.com.co/sites/default/files/styles/product_detail/public/2024-02/031_Maiz_Tierno_Lata_MiDia_241_g.png
Maiz act 2 80 gr,3,Act 2,80 gr,Maiz,4000,https://i5.walmartimages.com.mx/gr/images/product-images/img_large/00750100655900L.jpg
Maiz act 2 mantequilla 80 gr,10,Act 2,80 gr,Maiz,4000,https://olimpica.vtexassets.com/arquivos/ids/1840848/7501006559019.jpg.jpg
Harina maíz blanco diana 500 gr,9,Diana,500 gr,Harinas,5000,https://megatiendas.vtexassets.com/arquivos/ids/175181/7702206942216.jpg.jpg
Promasa harina de maíz blanco 500 gr,8,Promasa,500 gr,Harinas,4000,https://static.merqueo.com/images/products/large/66275002-a450-4a3f-a15b-46f2edb8b658.jpg
Promasa harina de maíz amarillo 500 gr,9,Promasa,500 gr,Harinas,4000,https://megatiendas.vtexassets.com/arquivos/ids/169395/7702084137605.jpg
Arina pan arepas choclo 500 gr,3,Arina pan,500 gr,Harinas,5000,https://co.allofpan.com/wp-content/uploads/2024/09/850g_front.png
Arina pan harina amarillo 1000 gr,10,Arinapan,1000 gr,Harinas,8000,https://olimpica.vtexassets.com/arquivos/ids/685195/7702084137520.jpg
Harina pan blanco 500 gr,5,Harina pan,500 gr,Harinas,5000,https://olimpica.vtexassets.com/arquivos/ids/685195/7702084137520.jpg
Harina pan amarillo 500 gr,7,Harina pan,500 gr,Harinas,5000,https://megatiendas.vtexassets.com/arquivos/ids/173983/7702084137575.jpg
Distripanela Hernández 240g,2,Distripanela Hernández,240g,Panela,3000,https://megatiendas.vtexassets.com/arquivos/ids/162720/7707190396427.jpg
Bary azúcar 500g,9,Bary,500g,Azucar,3500,https://images.rappi.com/products/1731770071067_1731770067195_1731770067578.jpg
Azúcar incauca orgánica 800g,10,Incauca,800g,Azucar,7000,https://en1ya.com/wp-content/uploads/2022/11/AZUCAR-ORGANICA-INCAUCA-X800g.jpg
Azúcar incauca morena 500g,1,Incauca,500g,Azucar,4000,https://mercaldas.vtexassets.com/arquivos/ids/226452/Azucar-INCAUCA-morena-x500-g_96925.jpg
Mayagüez azúcar blanco especial 500g,9,Mayagüez,500g,Azucar,3500,https://olimpica.vtexassets.com/arquivos/ids/1125576/7707007214951.jpg
Azúcar incauca 1kg,5,Incauca,1kg,Azucar,5000,https://mercasur.com.co/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDUyMDY2LCJwdXIiOiJibG9iX2lkIn19--b4596426053439fc40db62b92220a3d0ab8fca98/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--1420d7fd3d20057726f0ef3c0043db24ca0403be/8.jpg
Mayagüez azúcar natural 1000g,3,Mayagüez,1000g,Azucar,5000,https://eurosuper.vtexassets.com/arquivos/ids/185247/7707007200411.jpg
Refisal marina 800g,3,Refisal,800g,Sal,3000,https://refisal.com.co/sites/default/files/2024-02/Caja-Marina-Desktop.jpg
Refisal original 500g,3,Refisal,500g,Sal,2500,https://www.mercaboy.com/7001-large_default/sal-refisal-original-1000gr.jpg
Activade sabor a tropical fruit 36g,1,Activade,36g,Bebidas instantaneas,2500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702354802233_40.jpg
Activade sabor a mandarina 36g,8,Activade,36g,Bebidas instantaneas,2500,https://carulla.vtexassets.com/arquivos/ids/19585034/BEBIDA-ISOTON-POLVO-MANDARINA-13273_a.jpg
Activade sabor a maracuyá 36g,3,Activade,36g,Bebidas instantaneas,2500,https://olimpica.vtexassets.com/arquivos/ids/617942/7702354802158.jpg
Colcafé Capuccino vainilla 18g,5,Colcafé,18g,Cafe,3000,https://exitocol.vtexassets.com/arquivos/ids/26680550/Cappuccino-Vainilla-COLCAFE-270-gr-3517538_b.jpg
Colcafé café con leche 22g,5,Colcafé,22g,Cafe,3000,https://exitocol.vtexassets.com/arquivos/ids/27717446/Cafe-Con-Leche-COLCAFE-220-gr-3384491_b.jpg
Fusión café tostado y molido 40g,6,Fusión,40g,Cafe,3500,https://almin.com.co/53789-thickbox_default/fusion-cafe-liofilizado-50-gr-und.jpg
Colcafe 72 gr,8,Colcafe,72 gr,Cafe,5000,https://vaquitaexpress.com.co/media/catalog/product/cache/20550c7acf32f3e8f4083358cffff538/7/7/7702032113088_29.jpg
Tostado selecto 40 gr,10,Tostao,40 gr,Cafe,3500,https://images.rappi.com/products/1700164321054_1700164196335_1700164197675.png
Fideos pan 200 gr,7,Pan,200 gr,Pastas,3000,https://exitocol.vtexassets.com/arquivos/ids/26947567/Pastas-PAN-Alimentacion-Fideos-200-gr-3669669_a.jpg
Spaghetti pan 250 gr,8,Pan,250 gr,Pastas,3500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702084900094.jpg
Avena fusión en hojuelas 100 gr,1,Fusión,100 gr,Cereales,3000,https://mistiendas.com.co/16276-large_default/avena-quaker-hojuelas-130g-pr-mt.jpg
Avena quaker molida 115 gr,1,Quaker,115 gr,Cereales,3500,https://olimpica.vtexassets.com/arquivos/ids/1367436/7702193102822.jpg
Diana con fideos 460 gr,1,Diana,460 gr,Arroz,5000,https://eurosuper.vtexassets.com/arquivos/ids/159982/7702511009765.png
Diana arroz coco 500 gr,9,Diana,500 gr,Arroz,5500,https://familiadiana.com/wp-content/uploads/2020/09/MOCKUPS-COCO-1.png
Diana premium 500 gr,2,Diana,500 gr,Arroz,6000,https://olimpica.vtexassets.com/arquivos/ids/866356/7702511000427.jpg
Florhuila arroz 500 gr,4,Florhuila,500 gr,Arroz,4500,https://olimpica.vtexassets.com/arquivos/ids/614907/7702231000028.jpg
Arroz rico sopa 500 gr,4,Rico,500 gr,Arroz,5000,https://www.mercaboy.com/7562-large_default/arroz-rica-sopa-500gr.jpg
Trocitos sabor pollo 30g,3,Trocitos,30g,Snacks,2000,https://olimpica.vtexassets.com/arquivos/ids/904576/7702152104324.jpg
Snacky caramelo 50g,5,Snacky,50g,Golosinas,2500,https://exitocol.vtexassets.com/arquivos/ids/27520801/Snacky-Caramelo-Familiar-X-50-gr-297650_a.jpg
Gomitas trululu aros 600g (100 unidades),1,Trululu,600g (100 unidades),Golosinas,15000,https://olimpica.vtexassets.com/arquivos/ids/901445/7702993015469.jpg
Menta helada 360g (100 unidades),10,Sin marca,360g (100 unidades),Golosinas,8000,https://exitocol.vteximg.com.br/arquivos/ids/26634554/Confite-Menta-Helada-X-50u-13561_a.jpg
Menta helada colombina 400g (100 unidades),8,Colombina,400g (100 unidades),Golosinas,10000,https://mercavil.com/38893-thickbox_default/confite-menta-helada-100u-18.jpg
Choco break surtido frutal 150g (30 unidades),8,Choco break,150g (30 unidades),Golosinas,8000,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702011039293_40.jpg
Masmelos Italo 50 gr,1,Italo,50 gr,Golosinas,2500,https://olimpica.vtexassets.com/arquivos/ids/617428/7702117006724.jpg
Gomitas trululu gusanos 90g,6,Trululu,90g,Golosinas,4000,https://exitocol.vtexassets.com/arquivos/ids/26680773/Gomitas-Gusanos-Acidos-Frutal-TRULULU-100-gr-3530799_a.jpg
"Trident sabor menta 5,1g",4,Trident,"5,1g",Golosinas,2000,https://megatiendas.vtexassets.com/arquivos/ids/156886/7622201776664.jpg
Moritas dulce duro relleno 350g (100 unidades),9,Italo,350g (100 unidades),Golosinas,300,https://villavoexpress.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDM4MDg5LCJwdXIiOiJibG9iX2lkIn19--1e096ac3ecb99bdf2a7362d24e05c54e8ca2c8a8/1061179.jpg
Choco break caramelo 150g (30 unidades),3,Choco break,150g (30 unidades),Golosinas,8000,https://exitocol.vtexassets.com/arquivos/ids/26909200/Chocolate-CHOCOBREAK-Caramelo-150-gr-3616660_a.jpg
Choco break cookies 150g (30 unidades),4,Choco break,150g (30 unidades),Golosinas,8000,https://olimpica.vtexassets.com/arquivos/ids/1837674/7702011092021_A1N1_es.jpg.jpg
Bary snacks maní con sal 35g,9,Bary,35g,Snacks,2500,https://pacardylwpmedia.s3.us-east-2.amazonaws.com/wp-content/uploads/2024/02/19201645/7702439225773.jpg
Bary snacks maní limón 35g,3,Bary,35g,Snacks,2500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702439144241.jpg
Aji-no-men sopa con fideos sabor a carne 80g,5,Aji-no-men,80g,Sopas,3000,https://vixark.b-cdn.net/lp-i-i-g/sopa-con-fideos-con-sabor-a-carne-aji-no-men-86g.jpg
Aji-no-men sopa con fideos sabor a gallina criolla 80g,2,Aji-no-men,80g,Sopas,3000,https://vixark.b-cdn.net/lp-i-i-g/sopa-con-fideos-con-sabor-a-gallina-aji-no-men-80g-criolla.jpg
Aji-no-men sopa con fideos sabor a oriental 80g,8,Aji-no-men,80g,Sopas,3000,https://www.ajinomoto.com.co/wp-content/uploads/2022/10/ORIENTAL-WEB.png
Aji-no-men sopa con fideos sabor a gallina 80g,2,Aji-no-men,80g,Sopas,3000,https://www.ajinomoto.com.co/wp-content/uploads/2022/10/GALLINA-WEB.png
Aji-no-men sopa con fideos sabor a pollo 80g,9,Aji-no-men,80g,Sopas,3000,https://www.ajinomoto.com.co/wp-content/uploads/2022/10/POLLO-CON-VERDURAS-WEB.png
Aji-no-men sopa con fideos sabor a pollo con verduras 80g,6,Aji-no-men,80g,Sopas,3000,https://megatiendas.vtexassets.com/arquivos/ids/168122/7754487001694.jpg
Aji-no-men sopa con fideos sabor a costilla de res 80g,4,Aji-no-men,80g,Sopas,3000,https://www.ajinomoto.com.co/wp-content/uploads/2022/10/COSTILLA-WEB.png
De la abuela crema de mariscos 70g,2,De la abuela,70g,Cremas,4000,https://elviejoparisvirtual.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTU2NzE3NiwicHVyIjoiYmxvYl9pZCJ9fQ==--5fa4ca3f4b95d1d3f89b9488d427d7a6fc0d3bf8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--1420d7fd3d20057726f0ef3c0043db24ca0403be/crema%20marinera%20maggi.jpg
De la abuela crema de champiñones 72g,3,De la abuela,72g,Cremas,4000,https://olimpica.vtexassets.com/arquivos/ids/1412741/7702024008064-1.jpg
De la abuela sopa de costilla y fideos 73g,1,De la abuela,73g,Sopas,4000,https://misaboracolombia.com/cdn/shop/files/sopa-inst-maggi-costilla-fideos-65grs7702024015307.jpg
De la abuela sopa de pollo y fideos 70g,7,De la abuela,70g,Sopas,4000,https://alberdisa.vteximg.com.br/arquivos/ids/159914-292-292/Sopa-De-La-Abuela-Fid-T.Campes-x68gr.jpg
De la abuela crema de ajiaco 70g,8,De la abuela,70g,Cremas,4000,https://carulla.vteximg.com.br/arquivos/ids/19584569/CREMA-DE-AJIACO-880146_a.jpg
MiDia conservas de pescado en salsa de tomate 144g lata,2,MiDia,144g lata,Conservas,5000,https://www.midia.com.co/sites/default/files/styles/product_detail/public/2024-02/025_Sardina_Tinapa_MiDia_144_g.png
VanCamps aceite de girasol 425g,8,VanCamps,425g,Conservas,8000,https://exitocol.vteximg.com.br/arquivos/ids/26661909/Atun-Aceite-X-160-Grs-545806_a.jpg
VanCamps salsa de tomate atún 225g,3,VanCamps,225g,Conservas,6000,https://elviejoparisvirtual.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQwNjQ1LCJwdXIiOiJibG9iX2lkIn19--0dc5cc88c3ef1b396868bee06e9193a0e443c1bc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--1420d7fd3d20057726f0ef3c0043db24ca0403be/sardina-van-camps-tomate-660fe8b3-faf8-4fbc-870e-1e38201d1954.jpg
Fusión trozos de atún en aceite de girasol 140g,2,Fusión,140g,Conservas,5500,https://carulla.vtexassets.com/arquivos/ids/19600196/Atun-ZENU-Tripack-Trozos-Girasol-420-gr-3649838_b.jpg
VanCamps pescado en salsa de tomate 170g,10,VanCamps,170g,Conservas,5500,https://carulla.vteximg.com.br/arquivos/ids/19580364/Conserva-De-Pescado-Salsa-En-Tomate-Lata-X-425-gr-13147_a.jpg
VanCamps 3 latas aceite de girasol 80g,7,VanCamps,80g,Conservas,12000,https://olimpica.vtexassets.com/arquivos/ids/1395192/7702367001029.jpg
Isabel atún aceite de girasol 240g,10,Isabel,240g,Conservas,7000,https://exitocol.vteximg.com.br/arquivos/ids/26661927/Atun-Lomitos-En-Aceite-Girasol-1243749_a.jpg
Isabel pescado en salsa de tomate 425g,2,Isabel,425g,Conservas,9000,https://isabelcolombia.com.co/isabel2018/wp-content/uploads/2018/03/sardinas-oval-425-1.png
VanCamps pescado en aceite de girasol 160g,6,VanCamps,160g,Conservas,5500,https://exitocol.vteximg.com.br/arquivos/ids/26661850/Conserva-De-Pescado-En-Aceite-Natural-Lata-X-425-gr-22327_a.jpg
VanCamps agua 160g lata,2,VanCamps,160g lata,Conservas,4500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702367000558_42.jpg
La soberana pescado en salsa de tomate 155g,9,La soberana,155g,Conservas,5000,https://www.soberana.com.co/wp-content/uploads/2021/02/CONSERVA-LA-SOBERANA-TINAPA-TOMATE.-320G-.png
MiDia trozos de atún en aceite 140g,2,MiDia,140g,Conservas,5500,https://www.midia.com.co/sites/default/files/styles/product_detail/public/2023-10/DUMMIE%20TROZO%20EN%20ACEITE%20140%20G.png
Pan trozos de atún en aceite 150g,6,Pan,150g,Conservas,5500,https://co.allofpan.com/wp-content/uploads/2024/09/atun_aceite.png
Pan trozos de atún en agua 150g,4,Pan,150g,Conservas,5000,https://exitocol.vtexassets.com/arquivos/ids/26680396/Trozos-Atun-En-Agua-PAN-150-gr-3510244_a.jpg
Isabel atún en aceite de girasol 142g 2x1,4,Isabel,142g 2x1,Conservas,10000,https://isabelcolombia.com.co/isabel2018/wp-content/uploads/2018/03/Lata-160-Dark.png
Isabel atún en agua 160g,9,Isabel,160g,Conservas,5000,https://mercasur.com.co/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjI5MTc5MywicHVyIjoiYmxvYl9pZCJ9fQ==--5a1cf62802a66f153aa682c66f81f38469c3744c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--1420d7fd3d20057726f0ef3c0043db24ca0403be/atun%20isabel%20lomitos%20en%20agua.jpg
Aceite diana premium 900 ml,7,Diana,900 ml,Aceites,15000,https://exitocol.vteximg.com.br/arquivos/ids/26677710/Aceite-Premium-DIANA-900-ml-3297591_a.jpg
Aceite diana normal 900 ml,6,Diana,900 ml,Aceites,13000,"https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_348,h_537/https://grupodiana.co/wp-content/uploads/2023/09/Aceite-Diana-Vitaminas-01Sep23.png"
Aceite gustosito 900 ml,8,Gusiosito,900 ml,Aceites,13000,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/04/prin.jpg
Aceite viví 150 CM cubicos,5,Viví,150 CM cubicos,Aceites,4000,https://mistiendas.com.co/1339-large_default/aceite-vivi-x250-cc.jpg
Aceite diana 250 ml,9,Diana,250 ml,Aceites,5000,https://olimpica.vtexassets.com/arquivos/ids/866320/7702028000330.jpg
Aceite riquísimo 250 ml,1,Riquísimo,250 ml,Aceites,5000,https://static.merqueo.com/images/products/large/66ddf4a4-864f-4fbe-a8fd-2c3e83206931.png
Aceite de oliva 225 ml,10,Sin marca,225 ml,Aceites,12000,https://badia.vtexassets.com/arquivos/ids/156326/Copia-de-Copia-de-ACEITE-DE-OLIVA-110ml-ZOOM.png
Aceite de soya 250 ml,10,Sin marca,250 ml,Aceites,5000,https://olimpica.vtexassets.com/arquivos/ids/1081668/7701008626058.jpg
Aceite soy soya 150 ml,8,Soy,150 ml,Aceites,4000,https://olimpica.vtexassets.com/arquivos/ids/1081668/7701008626058.jpg
Aceite bon life 230 ml,4,Non life,230 ml,Aceites,5000,https://supertiendascomunal.com/1404-thickbox_default/aceite-bon-life-500-ml.jpg
Mantequilla la fina 125 gr,2,La fina,125 gr,Grasas,6000,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702161001003_32.jpg
Mantequilla Frida 125 gr,2,Frida,125 gr,Grasas,5500,https://www.hv.com.co/wp-content/uploads/2018/03/frida_125.png
Mantequilla natura 60 gr,2,Natura,60 gr,Grasas,3500,https://www.hv.com.co/wp-content/uploads/2018/05/Natura_Margarina2.png
Mantequilla rama 125 gr,3,Rama,125 gr,Grasas,6000,https://www.rama.com.co/-/media/Project/Upfield/Brands/Rama/Rama-CO/Assets/Products/new-packshots-2023/Rama-con-Sal/CON-SAL-500G-OFERTA.png
Pepsi 250 ml retornable,4,Pepsi,250 ml retornable,Bebidas,2500,https://mercadoslpineda.co/6078-thickbox_default/gaseosa-postobon-x-250-ml-pepsi.jpg
Manzana Postobón 250 retornable,7,Postobón,250 retornable,Bebidas,2500,https://carulla.vteximg.com.br/arquivos/ids/18524944/GASEOSA-MANZANA-POSTOBON-250-ml-531742_a.jpg
Jugo hit frutos tropicales 250 ml,6,Hit,250 ml,Bebidas,3000,https://tomatelavida.com.co/wp-content/uploads/2022/12/Hit-Frutas-tropicales-2022-G.png
Jugo hit Lulo 250 ml,2,Hit,250 ml,Bebidas,3000,https://exitocol.vteximg.com.br/arquivos/ids/27520241/Hit-Lulo-Pet-500-ml-646606_a.jpg
Jugo hit mora 250 ml,9,Hit,250 ml,Bebidas,3000,https://infonutricional.tomatelavida.com.co/wp-content/uploads/2023/06/Pet-500-Mora.png
Gaseosa Quatro 237 ml,8,Quatro,237 ml,Bebidas,2500,https://colsubsidio.vteximg.com.br/arquivos/ids/166508-800-800/7702535012079.jpg
Gaseosa coca cola 237 ml,8,Coca cola,237 ml,Bebidas,2500,https://distribuidoranikoll.com/wp-content/uploads/2023/04/IMG_20230426_183331_031.jpg
Gaseosa brisa manzana con gas 237 ml,6,Brisa,237 ml,Bebidas,2500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702535027868_29.jpg
Tapabocas 20 unidades pcs,8,Mayfield,20 unidades pcs,Otros,3000,https://mrsindustrial.com.co/wp-content/uploads/2024/09/images-3.jpg
Don Magolo laurel deshidratado 37g,10,Don Magolo,37g,Condimentos,2500,https://www.donmagolo.com/wp-content/uploads/2025/02/24-800x800.png
Don Magolo comino pepa 60g,1,Don Magolo,60g,Condimentos,3000,https://www.donmagolo.com/wp-content/uploads/2025/02/18-800x800.png
Don Magolo tomillo puro 20g,10,Don Magolo,20g,Condimentos,2000,https://www.donmagolo.com/wp-content/uploads/2025/02/8-800x800.png
Condimento de pimienta el rey 8g,3,El rey,8g,Condimentos,1500,https://villavoexpress.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjcxMzcsInB1ciI6ImJsb2JfaWQifX0=--ee3418799785bd85e766a576931b9ed35ec0ec1c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--1420d7fd3d20057726f0ef3c0043db24ca0403be/pimienta-en-polvo-el-rey-condimento-60-gr.jpg
Salsina comino el rey 13g,7,El rey,13g,Condimentos,1500,https://static.compreloadomicilio.com/dulceriavainilla/products/01656/1543.jpg
Finas hierbas el rey 4g,5,El rey,4g,Condimentos,1200,https://exitocol.vteximg.com.br/arquivos/ids/26661996/Finas-Hierbas-X15-Gramos-673387_a.jpg
Goma roller Fizz 20 gr,4,Fizz,20 gr,Snacks,2000,https://distribucioneselconfite.com/5390-large_default/gomas-fini-roller-fizz-fantasia-x-20gr.jpg
Papas super ricas naturales 105 gr,10,Super Ricas,105 gr,Snacks,4000,https://olimpica.vtexassets.com/arquivos/ids/904585/7702152109824.jpg
Papas super ricas de tomate 105 gr,7,Super Ricas,105 gr,Snacks,4000,https://carulla.vtexassets.com/arquivos/ids/20465367/Papas-SUPER-RICAS-Fritas-Onditas-Tomate-105-gr-3676455_a.jpg
Papas fosforito supericas 160 gr,3,Super Ricas,160 gr,Snacks,5000,https://carulla.vtexassets.com/arquivos/ids/18562315/Papas-Fritas-Fosforitos-SUPER-RICAS-160-gr-3483131_a.jpg
Papas todo rico BBQ 150 gr,9,Todo Rico,150 gr,Snacks,4500,https://olimpica.vtexassets.com/arquivos/ids/904583/7702152109701.jpg
Papas todo rico natural 150 gr,7,Todo Rico,150 gr,Snacks,4500,https://exitocol.vtexassets.com/arquivos/ids/25550945/PASABOCAS-MEZCLA-ORIGINAL-TODO-RICO-150-Gramo-1774228_a.jpg
Yupi clásicas sabor a pollo 25g,9,Yupi,25g,Snacks,2000,https://d2j6dbq0eux0bg.cloudfront.net/images/79456011/3278698807.jpg
Maní Bary pollo 35 gr,2,Bary,35 gr,Snacks,2500,https://prodcdnmobisoft.oxxodomicilios.com/01JJA0V63M0B9W4VGZSMR6ZJVZ.png
Maní Bary con pasas 35 gr,7,Bary,35 gr,Snacks,2500,https://bary.s3.amazonaws.com/media/20240522123630/Mockup-Mani-Pasas-Octagonal-1.png
Maní limón 35 gr,1,Bary,35 gr,Snacks,2500,https://bary.s3.amazonaws.com/media/20240522123631/Mockup-Mani-Limon-Octagonal-1.png
Maní Bary natural 35 gr,4,Bary,35 gr,Snacks,2500,https://distrimarketsas.com/rails/active_storage/blobs/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTc0MDE3NywicHVyIjoiYmxvYl9pZCJ9fQ==--46caa41848cb2c72bd6a7274fb18c2192709b0f0/7702439275754.jpg
Maní moto 44 gr,8,Frito Lay,44 gr,Snacks,3000,https://locatelcolombia.vtexassets.com/arquivos/ids/338236/7702189057730_1_Mani-Moto-Fritolay-X-44g.png
Trolli vacanas gomitas 70g,5,Trolli,70g,Gomitas,4000,https://images.rappi.com/products/1713295922526_1713295916307_1713295914775.jpg
Trolli crocydilio gomitas 70g,1,Trolli,70g,Gomitas,4000,https://eurosuper.vtexassets.com/arquivos/ids/173389/GOMAS-TROLLI-CROCYDRILO-BOLSA-X-55GR.jpg
Trolli mango buche 65g,1,Trolli,65g,Gomitas,3500,https://prodcdnmobisoft.oxxodomicilios.com/01HW84WXSTJPVB6XSSAF2K7C2S.jpg
Trolli pipatamo 70g,5,Trolli,70g,Gomitas,4000,https://megatiendas.vtexassets.com/arquivos/ids/169505/7702174083591.jpg
Trolli rin rin 65g,1,Trolli,65g,Gomitas,3500,https://megatiendas.vtexassets.com/arquivos/ids/175498/7702174085663.jpg
Trolli enamorados 60g,9,Trolli,60g,Gomitas,3500,https://olimpica.vtexassets.com/arquivos/ids/1536211/7702174085564_Trolli_Enamoras-x60-2.jpg
Colombina gummies gomitas bom BOM bum 45g,10,Colombina,45g,Gomitas,3000,https://carulla.vtexassets.com/arquivos/ids/20547452/GOMITAS-BBB-24BS145g-BON-BON-BUM-45-gr-3506931_a.jpg
Gomitas grissly gamer 40g,7,Grissly,40g,Gomitas,2500,https://mercaldas.vtexassets.com/arquivos/ids/1342059/Gomas-GRISSLY-gamers-x40-g_133629.jpg.jpg
Gomitas trululu neon 85g,6,Trululu,85g,Gomitas,4000,https://prodcdnmobisoft.oxxodomicilios.com/01HSE0SZZVP9N1M1YB6032BCQ0.jpg
Gomitas trululu gusanos ácidos 70g,5,Trululu,70g,Gomitas,3500,https://vaquitaexpress.com.co/media/catalog/product/cache/e89ece728e3939ca368b457071d3c0be/7/7/7702993051733.jpg
Gomitas trululu oro 90g,10,Trululu,90g,Gomitas,4000,https://copservir.vtexassets.com/arquivos/ids/1564673/GOMA-TRULULU-ORO_F.png
Gomitas trululu fresitas 70g,7,Trululu,70g,Gomitas,3500,https://pasteurio.vtexassets.com/arquivos/ids/187829/470018_01.jpg
Italo gomas 40 gr,6,Italo,40 gr,Gomitas,2500,https://mercosto.com/53211-large_default/gomas-italo-media-luna-40g.jpg
Gomitas sabor mora 40 gr,9,Colombina,40 gr,Gomitas,2500,https://prodcdnmobisoft.oxxodomicilios.com/01J1Y9VSE5W4W7F5JN7Q2WPYYF.png
Súper pupy 312g (24 unid),9,Triunfo,312g (24 unid),Dulces,400,https://exitocol.vteximg.com.br/arquivos/ids/26649615/Chupeta-Super-Pupy-TRIUNFO-312-gr-3429964_a.jpg
Bombón barrilete 456g (24 unid),1,Colombina,456g (24 unid),Dulces,500,https://exitocol.vteximg.com.br/arquivos/ids/26634564/Bombo-De-Barrilete-Original-Pqt-24-Unids-228891_a.jpg
"Pin pop gigante paleta azul,rojo No especificado",8,Pin Pop,No especificado,Dulces,800,https://www.confitiendas.com/wp-content/uploads/2022/03/14019_202102231650102775446.jpeg
Pin pop gigante fresa 480g (24 unid),10,Pin Pop,480g (24 unid),Dulces,800,https://carulla.vteximg.com.br/arquivos/ids/19567623/Caramelo-Duro-Chupeta-Fresa-Mora-PIN-POP-480-gr-3507105_b.jpg
